,X,customer,traintest,churn,churndep,revenue,mou,recchrge,directas,overage,roam,changem,changer,dropvce,blckvce,unansvce,custcare,threeway,mourec,outcalls,incalls,peakvce,opeakvce,dropblk,callfwdv,callwait,months,uniqsubs,actvsubs,phones,models,eqpdays,age1,age2,children,credita,creditaa,prizmrur,prizmub,prizmtwn,refurb,webcap,truck,rv,occprof,occcler,occcrft,occstud,occhmkr,occret,occself,ownrent,marryun,marryyes,mailord,mailres,mailflag,travel,pcown,creditcd,retcalls,retaccpt,newcelly,newcelln,refer,incmiss,income,mcycle,setprcm,setprc,retcall
7696,7696,1025313,0,0,NA,152.7350006,1307,15.43999958,0.495000005,395,0,131,-14.88500023,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,2,3,2,162,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,99.98999023,0
7697,7697,1025324,0,0,NA,58.26499939,124.75,59.99000168,0,0,0,74.25,1.725000024,0.333333343,2.333333254,14.66666698,0,0,15.66666698,16.33333397,8,31,25,2.666666746,0,0.333333343,22,2,2,1,1,672,34,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9,0,1,0,0
7698,7698,1025330,0,0,NA,29.98999977,30.5,29.98999977,0,0,0,15.5,0,0,0,4,0,0,8.340000153,0,0,7.666666508,2.666666746,0,0,0,24,1,1,1,1,718,48,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0
7699,7699,1025333,0,0,NA,20.48500061,40.25,15,0,17.25,0,-23.25,-5.485000134,2.333333254,0.666666687,17.66666603,0,0,5.489999771,0,0,10.33333302,4.666666508,3,0,0,20,1,1,2,1,600,60,58,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,29.98999023,0
7700,7700,1025334,0,0,NA,29.98999977,30.25,29.98999977,0,0,0,-3.25,0,0.333333343,0,5.333333492,0.333333343,0,2.893333435,2.666666746,0.333333343,16.33333397,4.666666508,0.333333343,0,0,24,1,1,1,1,718,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7701,7701,1025337,0,0,NA,60.77750015,61.75,59.99000168,0.247500002,0,0,-11.75,-0.787500024,1.333333373,1.333333373,5,0,0,10.60666656,12,2.666666746,25.66666603,9.333333015,2.666666746,0,0,20,2,2,1,1,610,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,6,0,1,0,0
7702,7702,1025344,0,0,NA,41.99250031,505.25,44.99000168,0.495000005,0,0.257499993,128.75,-1.012500048,2.333333254,17.33333397,5.666666508,1.666666627,0,137.9833374,20.33333397,10,138,111,19.66666603,0,1.333333373,22,1,1,2,2,76,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,8,0,0,149.9899902,0
7703,7703,1025346,0,0,NA,44.13750076,314.75,44.99000168,0.247500002,22.25,0,3.25,-8.157500267,1,0,24.33333397,1.666666627,0,119.5899963,20.66666603,11.66666698,37,32.33333206,1,0,0.333333343,26,1,1,1,1,779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
7704,7704,1025347,0,0,NA,34.27999878,641.75,29.98999977,0.247500002,3.25,0.479999989,310.25,2.400000095,2.333333254,5.666666508,36.66666794,0.666666687,0,146.2733307,22,23.66666603,100.3333359,190.3333282,8,0,3,26,1,1,2,2,358,46,28,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,59.98999023,0
7705,7705,1025350,0,0,NA,30,68.5,30,0,0,0,58.5,0,1.666666627,1,5,0,0,0.483333319,0,0,27,7.666666508,2.666666746,0,0,24,1,1,1,1,718,48,48,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0
7706,7706,1025357,0,0,NA,40.00749969,976,49.90999985,0,0.25,0,-51,-0.0175,50.33333206,13.33333302,63.66666794,16.33333397,0,130.5200043,28.33333397,10.66666698,228.6666718,151,63.66666794,0,3.666666746,22,1,1,3,3,86,38,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9.989997864,0
7707,7707,1025364,0,0,NA,35.69250107,253,34.97999954,0,0,0,32,-0.262499988,8.666666985,2.333333254,28.66666603,0,0,125.8233337,2,0,37,37.66666794,11,0,0.333333343,22,1,1,1,1,671,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
7708,7708,1025382,0,0,NA,94.23750305,1907,74.98999786,0.247500002,47.5,0,283,56.75249863,24.33333397,0,54.33333206,5.666666508,4.666666508,583.0566406,34,3.666666746,167.3333282,247.6666718,24.33333397,0,3,26,1,1,5,4,124,44,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,129.9899902,0
7709,7709,1025383,0,0,NA,87.83249664,1198.75,74.99250031,9.899999619,2.25,0,-15.75,-2.762500048,22.66666603,2.333333254,119.6666641,4,0.333333343,203.4600067,174,48.33333206,332.6666565,131.3333282,25.33333397,0,7.666666508,24,1,1,7,6,139,32,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,0,0,29.98999023,0
7710,7710,1025384,0,0,NA,31.38999939,323.25,34.99000168,0,3.5,0,113.75,4.199999809,0,0,0,0.666666687,0,17.90333366,0.666666687,0,12.66666698,12.33333302,0,0,0,26,1,1,4,3,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.989997864,0
7711,7711,1025387,0,0,NA,41.55250168,1257,44.99000168,0,26.25,0,-19,-6.5625,2.666666746,5.333333492,26.33333397,0,0,92.6333313,17.66666603,8,44,48.33333206,8,0,0.333333343,22,2,2,1,1,671,26,54,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,1,0,0
7712,7712,1025388,0,0,NA,57.27000046,124.25,50,2.722500086,17,0.417499989,-5.25,-6.510000229,0,0,1.333333373,0,0,8.966666222,1.333333373,0,14.33333302,2.666666746,0,0,0,26,2,1,2,2,190,36,40,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,5,0,0,29.98999023,0
7713,7713,1025389,0,0,NA,32.06999969,234,32.49000168,0,0.5,1.049999952,14,-0.600000024,3,0.333333343,13.66666698,0,0,27.2033329,6,3.333333254,49,18,3.333333254,0,0,22,2,2,1,1,671,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
7714,7714,1025392,0,0,NA,30.11499977,314.75,39.99000168,0,1.75,0,92.25,0.375,1.666666627,1.666666627,21.33333397,2.333333254,1.333333373,33.25,1,0,108,36,3.333333254,0,0.666666687,26,2,1,1,1,778,52,48,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,5,0,1,0,0
7715,7715,1025393,0,0,NA,81.05750275,820.5,75,0.495000005,6.25,0,-191.5,-2.057499886,3.666666746,9.666666985,38.66666794,0,0,246.1666718,20.33333397,11.66666698,318.6666565,23.33333397,13.33333302,0,1.666666627,24,2,2,8,6,239,58,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,39.98999023,0
7716,7716,1025400,0,0,NA,85.37000275,652.75,55.08000183,0.247500002,82.75,0,67.25,28.31999969,5.666666508,19,23.33333397,0.333333343,1.666666627,127.3133316,42.33333206,2.333333254,178.3333282,48.66666794,24.66666603,0,0,20,1,1,2,2,318,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149.9899902,0
7717,7717,1025402,0,0,NA,45.47750092,327,34.99000168,2.227499962,18.25,0.959999979,42,-5.537499905,5,0.333333343,51.66666794,0,0.666666687,45.72333145,21.33333397,5.666666508,102,61.33333206,5.333333492,0,0,26,1,1,4,2,78,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,129.9899902,0
7718,7718,1025403,0,0,NA,179.5249939,2257.25,159.9900055,1.980000019,161.25,1.82249999,-84.25,-23.25499916,8.333333015,13.33333302,60.33333206,3.666666746,0,540.1300049,162,17.66666603,665,94.66666412,21.66666603,0,0.666666687,20,2,1,3,3,125,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79.98999023,0
7719,7719,1025404,0,0,NA,37.20500183,249.25,34.97999954,0,0,0,35.75,-0.425000012,7.666666508,0,1.666666627,0,0,34.63000107,32,12,44.33333206,45.33333206,7.666666508,0,0,24,1,1,1,1,717,50,54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,1,0,0
7720,7720,1025405,0,0,NA,29.98999977,21.75,39.99000168,0,0,0,-21.75,0,0.666666687,0,0,0,0,0.233333334,2.333333254,0.333333343,5.333333492,0.666666687,0.666666687,0,0,26,3,2,2,2,362,30,32,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,7,1,0,79.98999023,0
7721,7721,1025407,0,0,NA,80.29499817,1026,75,1.732499957,14.25,0,-10,-2.325000048,10.33333302,0.666666687,15,4.666666508,0,342.769989,9.666666985,5.666666508,68.66666412,42.66666794,11,0,0,26,2,2,3,3,638,56,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,29.98999023,0
7722,7722,1025408,0,0,NA,51.42750168,414,42.49000168,0.247500002,18,0.389999986,-11,-4.147500038,17.33333397,1.666666627,27,0.333333343,0,151.1233368,72.66666412,23.66666603,90.66666412,100.3333359,19,0,2.666666746,24,2,2,1,1,717,58,28,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0
7723,7723,1025409,0,0,NA,30.23749924,171,39.99000168,0.247500002,0,0,-105,-0.247500002,1,1,6,0.666666687,0,29.92666626,10.66666698,2,22,8.666666985,2,0,0,24,1,1,1,1,717,64,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0
7724,7724,1025410,0,0,NA,50.73249817,916.25,59.99000168,0.742500007,0,0,146.75,-0.742500007,6.333333492,0,14.66666698,0,0,295.5899963,34.33333206,6,45,87.33333588,6.333333492,0,0,24,1,1,1,1,717,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7725,7725,1025412,0,0,NA,30.02750015,280.25,29.98999977,0,0,0,328.75,0.112499997,0,0.333333343,14.33333302,0,0,12.7033329,1.666666627,0,4.333333492,41.66666794,0.333333343,0,0,26,1,1,1,1,778,38,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0
7726,7726,1025418,0,0,NA,150.5749969,981.75,45.15750122,2.227499962,272,0.675000012,-19.75,-29.60499954,18.66666603,18.33333397,28.66666603,1.333333373,0,219.7466736,92.33333588,2.333333254,218.6666718,213.3333282,37,0,12.66666698,22,1,1,2,1,163,50,22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,59.98999023,0
7727,7727,1025420,0,0,NA,50.40750122,305.75,50,0.247500002,0,0.159999996,-125.75,0.582499981,0.333333343,0.333333343,7,0,0,79.87666321,13.66666698,0,38.66666794,37.66666794,0.666666687,0,0,24,1,1,1,1,717,52,60,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0
7728,7728,1025424,0,0,NA,130.3000031,1035.5,34.58750153,1.732499957,166.75,23.70999908,841.5,158.4499969,14,1,57.33333206,0.333333343,0,420.9666748,122.6666641,82.33333588,183,164.3333282,15,0,6.333333492,24,1,1,3,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129.9899902,0
7729,7729,1025433,0,0,NA,58.90750122,673,29.98999977,0,60.5,0,214,35.13249969,18.33333397,1.333333373,26,11.33333302,0.333333343,216.9966736,29.66666603,25.33333397,110,114.6666641,19.66666603,0,1,20,2,2,2,1,595,40,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,6,0,0,29.98999023,0
7730,7730,1025438,0,0,NA,127.2900009,932,44.99000168,2.722500086,245.75,0,133,-7.269999981,15,1,20.66666603,0,0,303.2566528,82.33333588,14.66666698,176,151.6666718,16,0,9.333333015,20,1,1,1,1,609,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0
7731,7731,1025442,0,0,NA,46.77000046,257.25,44.99000168,1.980000019,24.5,0,-76.25,-10.78999996,3,13.33333302,15.33333302,2,0.333333343,18.23333359,8.333333015,0.666666687,47.66666794,25.33333397,16.33333397,0,0,24,1,1,1,1,717,36,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,4,0,1,0,0
7732,7732,1025447,0,0,NA,30.25250053,140.75,29.98999977,0,0,0,-140.75,-0.262499988,6.333333492,0.666666687,14.33333302,0.333333343,0,18.08666611,14.33333302,0,40.66666794,15.33333302,7,0,0.666666687,24,1,1,2,2,406,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149.9899902,0
7733,7733,1025452,0,0,NA,21.60499954,103.75,18.48749924,0.247500002,0,0.194999993,139.25,9.43500042,0,4,16.66666603,0,0,0.839999974,1.333333373,0,9.333333015,1.333333373,4,0,0.666666687,26,1,1,3,2,288,36,28,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,149.9899902,0
7734,7734,1025454,0,0,NA,42.75500107,464,45.06999969,0,15,0.097499996,-108,-7.764999866,0.666666687,6.333333492,72.33333588,8.666666985,0,68.58999634,29.66666603,14,73,77,7,0,0.333333343,22,1,1,3,3,282,54,50,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,149.9899902,0
7735,7735,1025456,0,0,NA,22.53000069,71.5,22.49250031,0,0,0,-30.5,-22.37999916,1.333333373,1,9,0.666666687,0,10.76333332,3.666666746,0,32.33333206,5.333333492,2.333333254,0,0,26,1,1,1,1,778,30,32,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0
7736,7736,1025457,0,0,NA,54.72249985,538.75,44.99000168,0.495000005,28.5,0.097499996,143.25,26.89749908,0.333333343,2.666666746,23,4,0,306.7233276,9,0.666666687,60.33333206,71.33333588,3,0,0,24,1,1,2,1,702,34,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9.989997864,0
7737,7737,1025458,0,0,NA,26.32999992,154.25,35.19499969,0,0,0,230.75,8.659999847,2.333333254,0.333333343,13,0.333333343,0,15.29333305,0,0.333333343,19.66666603,22.66666603,2.666666746,0,0.333333343,20,1,1,2,2,598,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.989997864,0
7738,7738,1025459,0,0,NA,30.24749947,151.5,30,0.247500002,0,0,19.5,0.742500007,1.666666627,0,24,0,0.333333343,49.23333359,12.66666698,12,25.33333397,35.33333206,1.666666627,0,0,22,1,1,1,1,671,34,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1
7739,7739,1025463,0,0,NA,78.18499756,1250.5,49.99000168,0.495000005,125.5,0,561.5,129.4049988,8.333333015,7.333333492,30.33333397,1.333333373,0.666666687,283.6799927,77,29.66666603,72,193.6666718,15.66666698,0,7.333333492,26,1,1,3,3,132,54,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,99.98999023,0
7740,7740,1025464,0,0,NA,40.41500092,444.75,41.61500168,0.247500002,10.25,1.960000038,53.25,-2.174999952,8.666666985,2,40,0,0.666666687,105.1233368,3.666666746,0.666666687,75.33333588,67.66666412,10.66666698,0,2,22,2,1,4,4,254,52,48,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,5,0,0,149.9899902,0
7741,7741,1025465,0,0,NA,50.24750137,452,50,0.247500002,0,0,-38,-0.247500002,7.666666508,10.66666698,12.66666698,1.333333373,0,3.886666775,6.666666508,0.666666687,35,34.66666794,18.33333397,0,0,26,1,1,2,2,522,52,46,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,29.98999023,0
7742,7742,1025473,0,0,NA,27.45249939,110.5,32.49000168,0,3.75,0,69.5,0.097499996,2.666666746,1.333333373,12.33333302,0,0,28.02000046,15.33333302,0,48.66666794,13.66666698,4,0,0,26,2,2,2,2,92,36,34,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,149.9899902,0
7743,7743,1025488,0,0,NA,143.7599945,2057.25,69.98999786,2.722500086,224.5,0,37.75,-60.38000107,20,16.66666603,119.3333359,26.33333397,0.666666687,425.1966553,25,0.333333343,160,223.3333282,36.66666794,0,2.666666746,22,1,1,2,2,333,40,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,29.98999023,0
7744,7744,1025489,0,0,NA,52.41500092,265.75,50,0,0,0,76.25,3.045000076,4.333333492,1,13.66666698,0,0.333333343,44.25,30.33333397,1,90.66666412,26.66666603,5.333333492,0,0.333333343,24,1,1,1,1,716,46,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
7745,7745,1025492,0,0,NA,32.49000168,13.75,32.49000168,0,0,0,-6.75,0,0,0,0.666666687,0,0,0,4.666666508,0,0.333333343,5.333333492,0,0,0,26,2,2,2,2,602,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,29.98999023,0
7746,7746,1025496,0,0,NA,74.86000061,1104.75,59.99000168,0.742500007,81,0,-49.75,-4.889999866,28.33333397,1,83.33333588,1.666666627,0.666666687,313.0100098,40,11.33333302,244.6666718,229.6666718,29.33333397,0,1.666666627,24,1,1,6,4,44,32,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,129.9899902,0
7747,7747,1025505,0,0,NA,10,1.75,10,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,1,1,777,48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,6,0,1,0,1
7748,7748,1025511,0,0,NA,35.02999878,5.25,45.02999878,0,0,0,-5.25,-0.039999999,0.333333343,0.333333343,2.333333254,0,0,1.103333354,2.666666746,0,3.333333254,1,0.666666687,0,0,24,1,1,1,1,716,46,44,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,6,0,1,0,0
7749,7749,1025512,0,0,NA,40.51499939,304.5,44.99000168,0,6.5,0,26.5,6.824999809,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,2,1,168,72,68,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,2,0,3,0,0,149.9899902,0
7750,7750,1025515,0,0,NA,26.28750038,24,19.98999977,0.247500002,7,0,-17,-3.047499895,1,0,1.333333373,0,0,0,0.666666687,0,7.333333492,0,1,0,0,26,4,2,2,2,269,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.98999023,0
7751,7751,1025516,0,0,NA,85.54499817,1049.75,49.99000168,0,80,0,448.25,93.79499817,12.33333302,1,35.33333206,0.333333343,0.666666687,349.9500122,6,3.333333254,96.66666412,93,13.33333302,0,0,26,1,1,3,3,-2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.989997864,0
7752,7752,1025517,0,0,NA,20.96750069,128.5,14.83500004,0,16.75,0,-69.5,-9.217499733,0.666666687,0.666666687,43.66666794,2.333333254,0,7.96999979,3.666666746,0,41.33333206,9,1.333333373,0,0,26,2,1,2,2,496,66,62,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,6,0,0,59.98999023,0
7753,7753,1025519,0,0,NA,34.99000168,232.5,44.99000168,0,0,0,NA,NA,1,2.666666746,11.33333302,0,0,2.963333368,4.666666508,0,29.33333397,25.33333397,3.666666746,0,0,26,2,1,2,2,736,48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,7,0,0,129.9899902,1
7754,7754,1025521,0,0,NA,33.97249985,123.5,29.98999977,3.712500095,0,0,-3.5,-2.992500067,0.333333343,1.333333373,8,0,0.333333343,5.693333149,15.33333302,3,41.33333206,4.333333492,1.666666627,0,0,20,1,1,1,1,608,72,70,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0
7755,7755,1025522,0,0,NA,39.20500183,376.75,29.98999977,0,0.25,0,168.25,-9.215000153,13.33333302,2.666666746,82.66666412,0,0.333333343,46.56666565,13,10,47.66666794,132.6666718,16,0,1.333333373,20,1,1,2,2,139,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,59.98999023,1
7756,7756,1025526,0,0,NA,49.57500076,239.75,29.98999977,0.247500002,55.25,0,-64.75,-19.58499908,4,0.666666687,6,0,0,30.16333389,5.666666508,0,42.66666794,7.333333492,4.666666508,0,0,26,1,1,1,1,777,62,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6,0,1,0,0
7757,7757,1025529,0,0,NA,52.67750168,500.5,37.41749954,0,43,0.292499989,126.5,19.26250076,32.33333206,6.333333492,38.66666794,0,0,128.1933289,34,28,224.6666718,13.66666698,38.66666794,0,1.666666627,22,6,6,1,1,670,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7758,7758,1025530,0,0,NA,48.84749985,293.75,54.97999954,0.247500002,0,0,-73.75,10.13249969,7,2,9,0.333333343,0,95.01333618,24.33333397,0.333333343,26,48.66666794,9,0,0,20,1,1,4,3,199,52,48,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,29.98999023,0
7759,7759,1025531,0,0,NA,70.06999969,328.75,40.31499863,0.742500007,70.75,0,-1.75,-15.09000015,10.66666698,1.666666627,28.33333397,0.333333343,0.333333343,64.8133316,41.33333206,10.66666698,147,41.33333206,12.33333302,0,0.666666687,22,1,1,4,2,271,56,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,79.98999023,0
7760,7760,1025538,0,0,NA,30.35750008,41.75,29.98999977,0,0,0.097499996,62.25,-0.367500007,1.333333373,0.666666687,2.333333254,0,0,11.01000023,4.333333492,0,12.66666698,2.333333254,2,0,0,20,1,1,2,2,287,64,58,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,59.98999023,0
7761,7761,1025546,0,0,NA,18.41500092,13.25,16.98999977,0,2.25,0.479999989,-13.25,-1.424999952,0,0,1,0.333333343,0,0.74333334,0,0,3.333333254,2.666666746,0,0,0,20,1,1,1,1,608,42,40,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0
7762,7762,1025550,0,0,NA,34.73749924,121.25,29.98999977,0,4,0.097499996,-9.25,-1.497499943,3,0.333333343,11.33333302,0,0,29.98666573,5,0,30,11.33333302,3.333333254,0,0.333333343,24,1,1,1,1,716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7763,7763,1025551,0,0,NA,61.19499969,199,29.98999977,0.99000001,82.5,0,-104,-27.88500023,0.333333343,1.333333373,22,0,0,39.5233345,21.66666603,0,71.33333588,14.66666698,1.666666627,0,1,24,1,1,1,1,716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
